var1(t-12),var2(t-12),var3(t-12),var1(t-11),var2(t-11),var3(t-11),var1(t-10),var2(t-10),var3(t-10),var1(t-9),var2(t-9),var3(t-9),var1(t-8),var2(t-8),var3(t-8),var1(t-7),var2(t-7),var3(t-7),var1(t-6),var2(t-6),var3(t-6),var1(t-5),var2(t-5),var3(t-5),var1(t-4),var2(t-4),var3(t-4),var1(t-3),var2(t-3),var3(t-3),var1(t-2),var2(t-2),var3(t-2),var1(t-1),var2(t-1),var3(t-1),var1(t),var2(t),var3(t),var1(t+1),var2(t+1),var3(t+1),var1(t+2),var2(t+2),var3(t+2),var1(t+3),var2(t+3),var3(t+3),var1(t+4),var2(t+4),var3(t+4),var1(t+5),var2(t+5),var3(t+5),var2(t+6),var3(t+6),var1(t+6)
8.777778,1.451736,1.1449913,9.055555,1.5566053,1.0697694,9.611111,1.6538297,0.9964161,9.777778,1.7415724,0.9255311,9.777778,1.8186784,0.857547,9.611111,1.88453,0.7927607,9.333333,1.9389285,0.73135954,8.944445,1.9819964,0.6734424,8.5,2.014097,0.6190383,8.0,2.0357695,0.56812125,7.555555,2.0476751,0.52062297,6.833333,2.050556,0.47644308,6.611111,2.0452,0.4354575,6.222222,2.0324152,0.39752555,6.111111,2.013008,0.36249548,6.277778,1.9877684,0.33020905,6.388889,1.9574575,0.3005052,6.388889,1.9227992,0.2732227,1.8844748,0.24820274,6.333333
9.055555,1.5566053,1.0697694,9.611111,1.6538297,0.9964161,9.777778,1.7415724,0.9255311,9.777778,1.8186784,0.857547,9.611111,1.88453,0.7927607,9.333333,1.9389285,0.73135954,8.944445,1.9819964,0.6734424,8.5,2.014097,0.6190383,8.0,2.0357695,0.56812125,7.555555,2.0476751,0.52062297,6.833333,2.050556,0.47644308,6.611111,2.0452,0.4354575,6.222222,2.0324152,0.39752555,6.111111,2.013008,0.36249548,6.277778,1.9877684,0.33020905,6.388889,1.9574575,0.3005052,6.388889,1.9227992,0.2732227,6.333333,1.8844748,0.24820274,1.8431182,0.22529022,6.388889
9.611111,1.6538297,0.9964161,9.777778,1.7415724,0.9255311,9.777778,1.8186784,0.857547,9.611111,1.88453,0.7927607,9.333333,1.9389285,0.73135954,8.944445,1.9819964,0.6734424,8.5,2.014097,0.6190383,8.0,2.0357695,0.56812125,7.555555,2.0476751,0.52062297,6.833333,2.050556,0.47644308,6.611111,2.0452,0.4354575,6.222222,2.0324152,0.39752555,6.111111,2.013008,0.36249548,6.277778,1.9877684,0.33020905,6.388889,1.9574575,0.3005052,6.388889,1.9227992,0.2732227,6.333333,1.8844748,0.24820274,6.388889,1.8431182,0.22529022,1.7993155,0.20433536,5.944445
9.777778,1.7415724,0.9255311,9.777778,1.8186784,0.857547,9.611111,1.88453,0.7927607,9.333333,1.9389285,0.73135954,8.944445,1.9819964,0.6734424,8.5,2.014097,0.6190383,8.0,2.0357695,0.56812125,7.555555,2.0476751,0.52062297,6.833333,2.050556,0.47644308,6.611111,2.0452,0.4354575,6.222222,2.0324152,0.39752555,6.111111,2.013008,0.36249548,6.277778,1.9877684,0.33020905,6.388889,1.9574575,0.3005052,6.388889,1.9227992,0.2732227,6.333333,1.8844748,0.24820274,6.388889,1.8431182,0.22529022,5.944445,1.7993155,0.20433536,1.7536025,0.18519445,5.722222
9.777778,1.8186784,0.857547,9.611111,1.88453,0.7927607,9.333333,1.9389285,0.73135954,8.944445,1.9819964,0.6734424,8.5,2.014097,0.6190383,8.0,2.0357695,0.56812125,7.555555,2.0476751,0.52062297,6.833333,2.050556,0.47644308,6.611111,2.0452,0.4354575,6.222222,2.0324152,0.39752555,6.111111,2.013008,0.36249548,6.277778,1.9877684,0.33020905,6.388889,1.9574575,0.3005052,6.388889,1.9227992,0.2732227,6.333333,1.8844748,0.24820274,6.388889,1.8431182,0.22529022,5.944445,1.7993155,0.20433536,5.722222,1.7536025,0.18519445,1.7064669,0.16773051,5.666667
9.611111,1.88453,0.7927607,9.333333,1.9389285,0.73135954,8.944445,1.9819964,0.6734424,8.5,2.014097,0.6190383,8.0,2.0357695,0.56812125,7.555555,2.0476751,0.52062297,6.833333,2.050556,0.47644308,6.611111,2.0452,0.4354575,6.222222,2.0324152,0.39752555,6.111111,2.013008,0.36249548,6.277778,1.9877684,0.33020905,6.388889,1.9574575,0.3005052,6.388889,1.9227992,0.2732227,6.333333,1.8844748,0.24820274,6.388889,1.8431182,0.22529022,5.944445,1.7993155,0.20433536,5.722222,1.7536025,0.18519445,5.666667,1.7064669,0.16773051,1.658348,0.15181373,5.444445
9.333333,1.9389285,0.73135954,8.944445,1.9819964,0.6734424,8.5,2.014097,0.6190383,8.0,2.0357695,0.56812125,7.555555,2.0476751,0.52062297,6.833333,2.050556,0.47644308,6.611111,2.0452,0.4354575,6.222222,2.0324152,0.39752555,6.111111,2.013008,0.36249548,6.277778,1.9877684,0.33020905,6.388889,1.9574575,0.3005052,6.388889,1.9227992,0.2732227,6.333333,1.8844748,0.24820274,6.388889,1.8431182,0.22529022,5.944445,1.7993155,0.20433536,5.722222,1.7536025,0.18519445,5.666667,1.7064669,0.16773051,5.444445,1.658348,0.15181373,1.609639,0.13732164,5.166667
8.944445,1.9819964,0.6734424,8.5,2.014097,0.6190383,8.0,2.0357695,0.56812125,7.555555,2.0476751,0.52062297,6.833333,2.050556,0.47644308,6.611111,2.0452,0.4354575,6.222222,2.0324152,0.39752555,6.111111,2.013008,0.36249548,6.277778,1.9877684,0.33020905,6.388889,1.9574575,0.3005052,6.388889,1.9227992,0.2732227,6.333333,1.8844748,0.24820274,6.388889,1.8431182,0.22529022,5.944445,1.7993155,0.20433536,5.722222,1.7536025,0.18519445,5.666667,1.7064669,0.16773051,5.444445,1.658348,0.15181373,5.166667,1.609639,0.13732164,1.5606898,0.1241392,5.055555
8.5,2.014097,0.6190383,8.0,2.0357695,0.56812125,7.555555,2.0476751,0.52062297,6.833333,2.050556,0.47644308,6.611111,2.0452,0.4354575,6.222222,2.0324152,0.39752555,6.111111,2.013008,0.36249548,6.277778,1.9877684,0.33020905,6.388889,1.9574575,0.3005052,6.388889,1.9227992,0.2732227,6.333333,1.8844748,0.24820274,6.388889,1.8431182,0.22529022,5.944445,1.7993155,0.20433536,5.722222,1.7536025,0.18519445,5.666667,1.7064669,0.16773051,5.444445,1.658348,0.15181373,5.166667,1.609639,0.13732164,5.055555,1.5606898,0.1241392,1.5118082,0.11215871,4.888889
8.0,2.0357695,0.56812125,7.555555,2.0476751,0.52062297,6.833333,2.050556,0.47644308,6.611111,2.0452,0.4354575,6.222222,2.0324152,0.39752555,6.111111,2.013008,0.36249548,6.277778,1.9877684,0.33020905,6.388889,1.9574575,0.3005052,6.388889,1.9227992,0.2732227,6.333333,1.8844748,0.24820274,6.388889,1.8431182,0.22529022,5.944445,1.7993155,0.20433536,5.722222,1.7536025,0.18519445,5.666667,1.7064669,0.16773051,5.444445,1.658348,0.15181373,5.166667,1.609639,0.13732164,5.055555,1.5606898,0.1241392,4.888889,1.5118082,0.11215871,1.4632636,0.10127972,4.5
7.555555,2.0476751,0.52062297,6.833333,2.050556,0.47644308,6.611111,2.0452,0.4354575,6.222222,2.0324152,0.39752555,6.111111,2.013008,0.36249548,6.277778,1.9877684,0.33020905,6.388889,1.9574575,0.3005052,6.388889,1.9227992,0.2732227,6.333333,1.8844748,0.24820274,6.388889,1.8431182,0.22529022,5.944445,1.7993155,0.20433536,5.722222,1.7536025,0.18519445,5.666667,1.7064669,0.16773051,5.444445,1.658348,0.15181373,5.166667,1.609639,0.13732164,5.055555,1.5606898,0.1241392,4.888889,1.5118082,0.11215871,4.5,1.4632636,0.10127972,1.4152893,0.09140879,4.333333
6.833333,2.050556,0.47644308,6.611111,2.0452,0.4354575,6.222222,2.0324152,0.39752555,6.111111,2.013008,0.36249548,6.277778,1.9877684,0.33020905,6.388889,1.9574575,0.3005052,6.388889,1.9227992,0.2732227,6.333333,1.8844748,0.24820274,6.388889,1.8431182,0.22529022,5.944445,1.7993155,0.20433536,5.722222,1.7536025,0.18519445,5.666667,1.7064669,0.16773051,5.444445,1.658348,0.15181373,5.166667,1.609639,0.13732164,5.055555,1.5606898,0.1241392,4.888889,1.5118082,0.11215871,4.5,1.4632636,0.10127972,4.333333,1.4152893,0.09140879,1.3680855,0.082459226,4.222222
6.611111,2.0452,0.4354575,6.222222,2.0324152,0.39752555,6.111111,2.013008,0.36249548,6.277778,1.9877684,0.33020905,6.388889,1.9574575,0.3005052,6.388889,1.9227992,0.2732227,6.333333,1.8844748,0.24820274,6.388889,1.8431182,0.22529022,5.944445,1.7993155,0.20433536,5.722222,1.7536025,0.18519445,5.666667,1.7064669,0.16773051,5.444445,1.658348,0.15181373,5.166667,1.609639,0.13732164,5.055555,1.5606898,0.1241392,4.888889,1.5118082,0.11215871,4.5,1.4632636,0.10127972,4.333333,1.4152893,0.09140879,4.222222,1.3680855,0.082459226,1.3218217,0.07435078,4.111111
6.222222,2.0324152,0.39752555,6.111111,2.013008,0.36249548,6.277778,1.9877684,0.33020905,6.388889,1.9574575,0.3005052,6.388889,1.9227992,0.2732227,6.333333,1.8844748,0.24820274,6.388889,1.8431182,0.22529022,5.944445,1.7993155,0.20433536,5.722222,1.7536025,0.18519445,5.666667,1.7064669,0.16773051,5.444445,1.658348,0.15181373,5.166667,1.609639,0.13732164,5.055555,1.5606898,0.1241392,4.888889,1.5118082,0.11215871,4.5,1.4632636,0.10127972,4.333333,1.4152893,0.09140879,4.222222,1.3680855,0.082459226,4.111111,1.3218217,0.07435078,1.2766397,0.06700936,4.277778
6.111111,2.013008,0.36249548,6.277778,1.9877684,0.33020905,6.388889,1.9574575,0.3005052,6.388889,1.9227992,0.2732227,6.333333,1.8844748,0.24820274,6.388889,1.8431182,0.22529022,5.944445,1.7993155,0.20433536,5.722222,1.7536025,0.18519445,5.666667,1.7064669,0.16773051,5.444445,1.658348,0.15181373,5.166667,1.609639,0.13732164,5.055555,1.5606898,0.1241392,4.888889,1.5118082,0.11215871,4.5,1.4632636,0.10127972,4.333333,1.4152893,0.09140879,4.222222,1.3680855,0.082459226,4.111111,1.3218217,0.07435078,4.277778,1.2766397,0.06700936,1.2326562,0.06036666,4.611111
6.277778,1.9877684,0.33020905,6.388889,1.9574575,0.3005052,6.388889,1.9227992,0.2732227,6.333333,1.8844748,0.24820274,6.388889,1.8431182,0.22529022,5.944445,1.7993155,0.20433536,5.722222,1.7536025,0.18519445,5.666667,1.7064669,0.16773051,5.444445,1.658348,0.15181373,5.166667,1.609639,0.13732164,5.055555,1.5606898,0.1241392,4.888889,1.5118082,0.11215871,4.5,1.4632636,0.10127972,4.333333,1.4152893,0.09140879,4.222222,1.3680855,0.082459226,4.111111,1.3218217,0.07435078,4.277778,1.2766397,0.06700936,4.611111,1.2326562,0.06036666,1.1899651,0.05435984,5.0
6.388889,1.9574575,0.3005052,6.388889,1.9227992,0.2732227,6.333333,1.8844748,0.24820274,6.388889,1.8431182,0.22529022,5.944445,1.7993155,0.20433536,5.722222,1.7536025,0.18519445,5.666667,1.7064669,0.16773051,5.444445,1.658348,0.15181373,5.166667,1.609639,0.13732164,5.055555,1.5606898,0.1241392,4.888889,1.5118082,0.11215871,4.5,1.4632636,0.10127972,4.333333,1.4152893,0.09140879,4.222222,1.3680855,0.082459226,4.111111,1.3218217,0.07435078,4.277778,1.2766397,0.06700936,4.611111,1.2326562,0.06036666,5.0,1.1899651,0.05435984,1.1486398,0.048931178,5.444445
6.388889,1.9227992,0.2732227,6.333333,1.8844748,0.24820274,6.388889,1.8431182,0.22529022,5.944445,1.7993155,0.20433536,5.722222,1.7536025,0.18519445,5.666667,1.7064669,0.16773051,5.444445,1.658348,0.15181373,5.166667,1.609639,0.13732164,5.055555,1.5606898,0.1241392,4.888889,1.5118082,0.11215871,4.5,1.4632636,0.10127972,4.333333,1.4152893,0.09140879,4.222222,1.3680855,0.082459226,4.111111,1.3218217,0.07435078,4.277778,1.2766397,0.06700936,4.611111,1.2326562,0.06036666,5.0,1.1899651,0.05435984,5.444445,1.1486398,0.048931178,1.1087357,0.04402774,5.777778
6.333333,1.8844748,0.24820274,6.388889,1.8431182,0.22529022,5.944445,1.7993155,0.20433536,5.722222,1.7536025,0.18519445,5.666667,1.7064669,0.16773051,5.444445,1.658348,0.15181373,5.166667,1.609639,0.13732164,5.055555,1.5606898,0.1241392,4.888889,1.5118082,0.11215871,4.5,1.4632636,0.10127972,4.333333,1.4152893,0.09140879,4.222222,1.3680855,0.082459226,4.111111,1.3218217,0.07435078,4.277778,1.2766397,0.06700936,4.611111,1.2326562,0.06036666,5.0,1.1899651,0.05435984,5.444445,1.1486398,0.048931178,5.777778,1.1087357,0.04402774,1.0702918,0.039601047,5.944445
6.388889,1.8431182,0.22529022,5.944445,1.7993155,0.20433536,5.722222,1.7536025,0.18519445,5.666667,1.7064669,0.16773051,5.444445,1.658348,0.15181373,5.166667,1.609639,0.13732164,5.055555,1.5606898,0.1241392,4.888889,1.5118082,0.11215871,4.5,1.4632636,0.10127972,4.333333,1.4152893,0.09140879,4.222222,1.3680855,0.082459226,4.111111,1.3218217,0.07435078,4.277778,1.2766397,0.06700936,4.611111,1.2326562,0.06036666,5.0,1.1899651,0.05435984,5.444445,1.1486398,0.048931178,5.777778,1.1087357,0.04402774,5.944445,1.0702918,0.039601047,1.0333332,0.035606764,6.055555
5.944445,1.7993155,0.20433536,5.722222,1.7536025,0.18519445,5.666667,1.7064669,0.16773051,5.444445,1.658348,0.15181373,5.166667,1.609639,0.13732164,5.055555,1.5606898,0.1241392,4.888889,1.5118082,0.11215871,4.5,1.4632636,0.10127972,4.333333,1.4152893,0.09140879,4.222222,1.3680855,0.082459226,4.111111,1.3218217,0.07435078,4.277778,1.2766397,0.06700936,4.611111,1.2326562,0.06036666,5.0,1.1899651,0.05435984,5.444445,1.1486398,0.048931178,5.777778,1.1087357,0.04402774,5.944445,1.0702918,0.039601047,6.055555,1.0333332,0.035606764,0.9978722,0.031967647,6.166667
5.722222,1.7536025,0.18519445,5.666667,1.7064669,0.16773051,5.444445,1.658348,0.15181373,5.166667,1.609639,0.13732164,5.055555,1.5606898,0.1241392,4.888889,1.5118082,0.11215871,4.5,1.4632636,0.10127972,4.333333,1.4152893,0.09140879,4.222222,1.3680855,0.082459226,4.111111,1.3218217,0.07435078,4.277778,1.2766397,0.06700936,4.611111,1.2326562,0.06036666,5.0,1.1899651,0.05435984,5.444445,1.1486398,0.048931178,5.777778,1.1087357,0.04402774,5.944445,1.0702918,0.039601047,6.055555,1.0333332,0.035606764,6.166667,0.9978722,0.031967647,0.96391046,0.028724281,6.166667
5.666667,1.7064669,0.16773051,5.444445,1.658348,0.15181373,5.166667,1.609639,0.13732164,5.055555,1.5606898,0.1241392,4.888889,1.5118082,0.11215871,4.5,1.4632636,0.10127972,4.333333,1.4152893,0.09140879,4.222222,1.3680855,0.082459226,4.111111,1.3218217,0.07435078,4.277778,1.2766397,0.06700936,4.611111,1.2326562,0.06036666,5.0,1.1899651,0.05435984,5.444445,1.1486398,0.048931178,5.777778,1.1087357,0.04402774,5.944445,1.0702918,0.039601047,6.055555,1.0333332,0.035606764,6.166667,0.9978722,0.031967647,6.166667,0.96391046,0.028724281,0.9314402,0.025801752,6.055555
5.444445,1.658348,0.15181373,5.166667,1.609639,0.13732164,5.055555,1.5606898,0.1241392,4.888889,1.5118082,0.11215871,4.5,1.4632636,0.10127972,4.333333,1.4152893,0.09140879,4.222222,1.3680855,0.082459226,4.111111,1.3218217,0.07435078,4.277778,1.2766397,0.06700936,4.611111,1.2326562,0.06036666,5.0,1.1899651,0.05435984,5.444445,1.1486398,0.048931178,5.777778,1.1087357,0.04402774,5.944445,1.0702918,0.039601047,6.055555,1.0333332,0.035606764,6.166667,0.9978722,0.031967647,6.166667,0.96391046,0.028724281,6.055555,0.9314402,0.025801752,0.9004454,0.02316944,6.0
5.166667,1.609639,0.13732164,5.055555,1.5606898,0.1241392,4.888889,1.5118082,0.11215871,4.5,1.4632636,0.10127972,4.333333,1.4152893,0.09140879,4.222222,1.3680855,0.082459226,4.111111,1.3218217,0.07435078,4.277778,1.2766397,0.06700936,4.611111,1.2326562,0.06036666,5.0,1.1899651,0.05435984,5.444445,1.1486398,0.048931178,5.777778,1.1087357,0.04402774,5.944445,1.0702918,0.039601047,6.055555,1.0333332,0.035606764,6.166667,0.9978722,0.031967647,6.166667,0.96391046,0.028724281,6.055555,0.9314402,0.025801752,6.0,0.9004454,0.02316944,0.8709035,0.020799492,6.055555
5.055555,1.5606898,0.1241392,4.888889,1.5118082,0.11215871,4.5,1.4632636,0.10127972,4.333333,1.4152893,0.09140879,4.222222,1.3680855,0.082459226,4.111111,1.3218217,0.07435078,4.277778,1.2766397,0.06700936,4.611111,1.2326562,0.06036666,5.0,1.1899651,0.05435984,5.444445,1.1486398,0.048931178,5.777778,1.1087357,0.04402774,5.944445,1.0702918,0.039601047,6.055555,1.0333332,0.035606764,6.166667,0.9978722,0.031967647,6.166667,0.96391046,0.028724281,6.055555,0.9314402,0.025801752,6.0,0.9004454,0.02316944,6.055555,0.8709035,0.020799492,0.842786,0.018666597,6.222222
4.888889,1.5118082,0.11215871,4.5,1.4632636,0.10127972,4.333333,1.4152893,0.09140879,4.222222,1.3680855,0.082459226,4.111111,1.3218217,0.07435078,4.277778,1.2766397,0.06700936,4.611111,1.2326562,0.06036666,5.0,1.1899651,0.05435984,5.444445,1.1486398,0.048931178,5.777778,1.1087357,0.04402774,5.944445,1.0702918,0.039601047,6.055555,1.0333332,0.035606764,6.166667,0.9978722,0.031967647,6.166667,0.96391046,0.028724281,6.055555,0.9314402,0.025801752,6.0,0.9004454,0.02316944,6.055555,0.8709035,0.020799492,6.222222,0.842786,0.018666597,0.8160597,0.016747769,6.222222
4.5,1.4632636,0.10127972,4.333333,1.4152893,0.09140879,4.222222,1.3680855,0.082459226,4.111111,1.3218217,0.07435078,4.277778,1.2766397,0.06700936,4.611111,1.2326562,0.06036666,5.0,1.1899651,0.05435984,5.444445,1.1486398,0.048931178,5.777778,1.1087357,0.04402774,5.944445,1.0702918,0.039601047,6.055555,1.0333332,0.035606764,6.166667,0.9978722,0.031967647,6.166667,0.96391046,0.028724281,6.055555,0.9314402,0.025801752,6.0,0.9004454,0.02316944,6.055555,0.8709035,0.020799492,6.222222,0.842786,0.018666597,6.222222,0.8160597,0.016747769,0.79068756,0.0150221465,6.111111
4.333333,1.4152893,0.09140879,4.222222,1.3680855,0.082459226,4.111111,1.3218217,0.07435078,4.277778,1.2766397,0.06700936,4.611111,1.2326562,0.06036666,5.0,1.1899651,0.05435984,5.444445,1.1486398,0.048931178,5.777778,1.1087357,0.04402774,5.944445,1.0702918,0.039601047,6.055555,1.0333332,0.035606764,6.166667,0.9978722,0.031967647,6.166667,0.96391046,0.028724281,6.055555,0.9314402,0.025801752,6.0,0.9004454,0.02316944,6.055555,0.8709035,0.020799492,6.222222,0.842786,0.018666597,6.222222,0.8160597,0.016747769,6.111111,0.79068756,0.0150221465,0.76662934,0.01347082,6.166667
4.222222,1.3680855,0.082459226,4.111111,1.3218217,0.07435078,4.277778,1.2766397,0.06700936,4.611111,1.2326562,0.06036666,5.0,1.1899651,0.05435984,5.444445,1.1486398,0.048931178,5.777778,1.1087357,0.04402774,5.944445,1.0702918,0.039601047,6.055555,1.0333332,0.035606764,6.166667,0.9978722,0.031967647,6.166667,0.96391046,0.028724281,6.055555,0.9314402,0.025801752,6.0,0.9004454,0.02316944,6.055555,0.8709035,0.020799492,6.222222,0.842786,0.018666597,6.222222,0.8160597,0.016747769,6.111111,0.79068756,0.0150221465,6.166667,0.76662934,0.01347082,0.7438425,0.0120766545,6.0
4.111111,1.3218217,0.07435078,4.277778,1.2766397,0.06700936,4.611111,1.2326562,0.06036666,5.0,1.1899651,0.05435984,5.444445,1.1486398,0.048931178,5.777778,1.1087357,0.04402774,5.944445,1.0702918,0.039601047,6.055555,1.0333332,0.035606764,6.166667,0.9978722,0.031967647,6.166667,0.96391046,0.028724281,6.055555,0.9314402,0.025801752,6.0,0.9004454,0.02316944,6.055555,0.8709035,0.020799492,6.222222,0.842786,0.018666597,6.222222,0.8160597,0.016747769,6.111111,0.79068756,0.0150221465,6.166667,0.76662934,0.01347082,6.0,0.7438425,0.0120766545,0.72228265,0.0108241355,5.833333
4.277778,1.2766397,0.06700936,4.611111,1.2326562,0.06036666,5.0,1.1899651,0.05435984,5.444445,1.1486398,0.048931178,5.777778,1.1087357,0.04402774,5.944445,1.0702918,0.039601047,6.055555,1.0333332,0.035606764,6.166667,0.9978722,0.031967647,6.166667,0.96391046,0.028724281,6.055555,0.9314402,0.025801752,6.0,0.9004454,0.02316944,6.055555,0.8709035,0.020799492,6.222222,0.842786,0.018666597,6.222222,0.8160597,0.016747769,6.111111,0.79068756,0.0150221465,6.166667,0.76662934,0.01347082,6.0,0.7438425,0.0120766545,5.833333,0.72228265,0.0108241355,0.70190424,0.009699224,5.611111
4.611111,1.2326562,0.06036666,5.0,1.1899651,0.05435984,5.444445,1.1486398,0.048931178,5.777778,1.1087357,0.04402774,5.944445,1.0702918,0.039601047,6.055555,1.0333332,0.035606764,6.166667,0.9978722,0.031967647,6.166667,0.96391046,0.028724281,6.055555,0.9314402,0.025801752,6.0,0.9004454,0.02316944,6.055555,0.8709035,0.020799492,6.222222,0.842786,0.018666597,6.222222,0.8160597,0.016747769,6.111111,0.79068756,0.0150221465,6.166667,0.76662934,0.01347082,6.0,0.7438425,0.0120766545,5.833333,0.72228265,0.0108241355,5.611111,0.70190424,0.009699224,0.68266076,0.008689225,5.5
5.0,1.1899651,0.05435984,5.444445,1.1486398,0.048931178,5.777778,1.1087357,0.04402774,5.944445,1.0702918,0.039601047,6.055555,1.0333332,0.035606764,6.166667,0.9978722,0.031967647,6.166667,0.96391046,0.028724281,6.055555,0.9314402,0.025801752,6.0,0.9004454,0.02316944,6.055555,0.8709035,0.020799492,6.222222,0.842786,0.018666597,6.222222,0.8160597,0.016747769,6.111111,0.79068756,0.0150221465,6.166667,0.76662934,0.01347082,6.0,0.7438425,0.0120766545,5.833333,0.72228265,0.0108241355,5.611111,0.70190424,0.009699224,5.5,0.68266076,0.008689225,0.6645056,0.007782665,5.388889
5.444445,1.1486398,0.048931178,5.777778,1.1087357,0.04402774,5.944445,1.0702918,0.039601047,6.055555,1.0333332,0.035606764,6.166667,0.9978722,0.031967647,6.166667,0.96391046,0.028724281,6.055555,0.9314402,0.025801752,6.0,0.9004454,0.02316944,6.055555,0.8709035,0.020799492,6.222222,0.842786,0.018666597,6.222222,0.8160597,0.016747769,6.111111,0.79068756,0.0150221465,6.166667,0.76662934,0.01347082,6.0,0.7438425,0.0120766545,5.833333,0.72228265,0.0108241355,5.611111,0.70190424,0.009699224,5.5,0.68266076,0.008689225,5.388889,0.6645056,0.007782665,0.6473919,0.0069691804,5.388889
5.777778,1.1087357,0.04402774,5.944445,1.0702918,0.039601047,6.055555,1.0333332,0.035606764,6.166667,0.9978722,0.031967647,6.166667,0.96391046,0.028724281,6.055555,0.9314402,0.025801752,6.0,0.9004454,0.02316944,6.055555,0.8709035,0.020799492,6.222222,0.842786,0.018666597,6.222222,0.8160597,0.016747769,6.111111,0.79068756,0.0150221465,6.166667,0.76662934,0.01347082,6.0,0.7438425,0.0120766545,5.833333,0.72228265,0.0108241355,5.611111,0.70190424,0.009699224,5.5,0.68266076,0.008689225,5.388889,0.6645056,0.007782665,5.388889,0.6473919,0.0069691804,0.6312732,0.0062394147,5.055555
5.944445,1.0702918,0.039601047,6.055555,1.0333332,0.035606764,6.166667,0.9978722,0.031967647,6.166667,0.96391046,0.028724281,6.055555,0.9314402,0.025801752,6.0,0.9004454,0.02316944,6.055555,0.8709035,0.020799492,6.222222,0.842786,0.018666597,6.222222,0.8160597,0.016747769,6.111111,0.79068756,0.0150221465,6.166667,0.76662934,0.01347082,6.0,0.7438425,0.0120766545,5.833333,0.72228265,0.0108241355,5.611111,0.70190424,0.009699224,5.5,0.68266076,0.008689225,5.388889,0.6645056,0.007782665,5.388889,0.6473919,0.0069691804,5.055555,0.6312732,0.0062394147,0.61610353,0.005584925,4.777778
6.055555,1.0333332,0.035606764,6.166667,0.9978722,0.031967647,6.166667,0.96391046,0.028724281,6.055555,0.9314402,0.025801752,6.0,0.9004454,0.02316944,6.055555,0.8709035,0.020799492,6.222222,0.842786,0.018666597,6.222222,0.8160597,0.016747769,6.111111,0.79068756,0.0150221465,6.166667,0.76662934,0.01347082,6.0,0.7438425,0.0120766545,5.833333,0.72228265,0.0108241355,5.611111,0.70190424,0.009699224,5.5,0.68266076,0.008689225,5.388889,0.6645056,0.007782665,5.388889,0.6473919,0.0069691804,5.055555,0.6312732,0.0062394147,4.777778,0.61610353,0.005584925,0.6018377,0.004998097,4.611111
6.166667,0.9978722,0.031967647,6.166667,0.96391046,0.028724281,6.055555,0.9314402,0.025801752,6.0,0.9004454,0.02316944,6.055555,0.8709035,0.020799492,6.222222,0.842786,0.018666597,6.222222,0.8160597,0.016747769,6.111111,0.79068756,0.0150221465,6.166667,0.76662934,0.01347082,6.0,0.7438425,0.0120766545,5.833333,0.72228265,0.0108241355,5.611111,0.70190424,0.009699224,5.5,0.68266076,0.008689225,5.388889,0.6645056,0.007782665,5.388889,0.6473919,0.0069691804,5.055555,0.6312732,0.0062394147,4.777778,0.61610353,0.005584925,4.611111,0.6018377,0.004998097,0.5884314,0.55603266,4.444445
